node,biogrid_degree_centrality,biogrid_closeness_centrality,biogrid_betweenness_centrality,string_degree_centrality,string_closeness_centrality,string_betweenness_centrality,intact_degree_centrality,intact_closeness_centrality,biogrid_clustering_coefficient,intact_clustering_coefficient,string_clustering_coefficient
Q9H0S4,0.000503118,0.590549031,2.44e-06,0.082524272,0.003124919,0.00011417,0.000517075,0.864169294,0.0786267995570321,0.0916453537936913,0.2569964531341324
P28370,0.000865831,0.298854314,4.62e-06,0.108205449,0.003229917,0.000263531,0.000329729,0.808629146,0.2543502406516105,0.0782241014799154,0.1728553548379887
O94903,0.000491418,0.537476526,6.36e-06,0.038626161,0.002946552,1.85e-05,0.000217321,0.727767695,0.0174216027874564,0.0049261083743842,0.1389130673298467
P15056,0.000245709,0.271599035,2.64e-06,0.059191982,0.003132036,5.43e-05,0.000726902,0.819746442,0.0238095238095238,0.0807560137457044,0.2398480100745472
Q9BWH2,0.000702025,0.296280985,6.45e-06,0.016129032,0.002751643,4.41e-05,0.000457124,0.772280952,0.0372881355932203,0.0311475409836065,0.1091917790946917
O95208,0.000245709,0.590732757,9.1e-07,0.04243658,0.003002891,4.22e-05,0.000179852,0.86120855,0.1285714285714285,0.2246376811594203,0.1813147195511364
Q5JUK2,0.001017937,0.303918422,2.3e-06,0.045516233,0.002992327,7.03e-05,0.000187346,0.608870671,0.0157711841753541,0.1666666666666666,0.3003823507726013
Q5VIR6,0.001006236,0.303899035,3.31e-06,0.033563002,0.002926644,9.74e-05,0.000397173,0.804925743,0.1145569620253164,0.3599419448476052,0.1810584148486214
P35813,0.000585021,0.602537179,4.3e-06,0.052980478,0.003103245,8.61e-05,0.000584519,0.81636816,0.0212244897959183,0.0349650349650349,0.1690519913331584
Q96L91,0.000526519,0.509046038,1.46e-06,0.082054494,0.003132385,0.000137722,0.000539556,0.852471072,0.1807692307692307,0.1185446009389671,0.2081760211725566
O75190,0.002410287,0.314989327,2.81e-05,0.044367888,0.00305131,6.57e-05,0.000884273,0.861587497,0.0223064172389296,0.0589598725191945,0.2046144252754105
Q8N2I9,0.000292511,0.507052806,5.75e-07,0.05903539,0.003159406,0.000247965,0.00019484,0.738664593,0.13,0.1507692307692307,0.1898891262333435
P32241,0.002129477,0.313366306,1.57e-05,0.023697672,0.002907425,8.44e-06,0.000209827,0.713301856,0.0194887984943233,0.0211640211640211,0.1961859750464354
P19447,0.000748827,0.317511711,8.9e-06,0.055172774,0.003029361,0.000150268,0.000472112,0.81310634,0.0386904761904761,0.068100358422939,0.1895874544881167
P46459,0.00054992,0.590617349,9.59e-06,0.085186345,0.003152727,0.000103929,0.000629482,0.90099657,0.0138760407030527,0.0702811244979919,0.1514400824707565
P24588,0.000234008,0.274718865,9.86e-07,0.022653722,0.002825342,1.6e-05,0.000299753,0.843089213,0.3157894736842105,0.0589743589743589,0.2170155702898011
O75460,0.000198907,0.203366731,2.08e-06,0.063367784,0.003136188,7.1e-05,0.000172358,0.718703288,0.0073529411764705,0.0197628458498023,0.2116445807432115
Q9NS87,0.000386114,0.272486975,4.71e-06,0.061697463,0.00312424,7.99e-05,0.000202334,0.75331297,0.0681818181818181,0.0455840455840455,0.2033164701685313
P16949,0.000947734,0.549791772,2.76e-05,0.063941956,0.003124862,6.87e-05,0.000269778,0.872672035,0.1940350877192982,0.0888888888888888,0.2188568760837668
Q8IVW4,0.000351013,0.299721661,5.14e-07,0.013571354,0.002728331,1.53e-05,0.000472112,0.763442661,0.0183908045977011,0.0302099334357398,0.126997326997327
Q9Y2R9,0.002749599,0.583343343,4.01e-05,0.093120367,0.003088183,0.000142641,0.00074189,0.84427858,0.205637388616112,0.100803957946815,0.2185822001011043
Q86V81,0.000807329,0.603384576,2.5e-06,0.082158889,0.003108422,0.000135726,0.001326409,0.883427274,0.0959079283887468,0.0941833590138674,0.2348178562802566
P18754,0.000456316,0.603522971,1.68e-06,0.09473849,0.003167887,0.000110414,0.000577025,0.878858196,0.0958164642375168,0.0779220779220779,0.1863528539884157
P02489,0.000631823,0.303653143,4.89e-06,0.021087796,0.002909532,2.71e-05,0.000861791,0.676566033,0.010482180293501,0.0251716247139588,0.1396211581455912
O43813,0.000421215,0.590349992,3.94e-06,0.01722518,0.002897036,4.87e-06,0.000337223,0.891392832,0.0412698412698412,0.0878787878787878,0.1108409321175278
Q9NW97,0.000596722,0.304081114,2.22e-06,0.011274663,0.002603708,2.09e-06,0.000472112,0.784560846,0.1058823529411764,0.0629800307219662,0.0753229974160206
Q86WT1,0.000292511,0.289731733,2.19e-07,0.00965654,0.002534091,6.18e-06,0.000247297,0.70402822,0.3466666666666667,0.3522727272727273,0.2480023501762632
P62979,0.001567857,0.296637874,9.55e-06,0.163795803,0.00320758,0.000770529,0.00080184,0.881054975,0.1672449687716863,0.0573091165579262,0.1503437761392683
O95644,0.000959435,0.291357359,9.5e-06,0.053763441,0.003014697,4.41e-05,0.000404667,0.766594426,0.031616982836495,0.0649895178197065,0.2898015794389878
O95498,0.000538219,0.297361982,4.91e-06,0.045411838,0.003061374,9.71e-05,0.000322235,0.700861798,0.0309178743961352,0.0033222591362126,0.152179146330172
P56545,0.000315911,0.487820307,2.21e-06,0.075164422,0.00315681,0.000557351,0.000719408,0.830103037,0.0085470085470085,0.0493421052631578,0.1261263608987723
Q8TF05,0.000234008,0.496540573,6.9e-07,0.038417371,0.00301064,5.35e-05,0.000164864,0.733200471,0.0684210526315789,0.1082251082251082,0.1545068027210884
Q9Y3S2,0.00443446,0.268874694,0.000182743,0.00777743,0.002583825,5.67e-06,0.000404667,0.679412584,0.0323463304993648,0.1132075471698113,0.0920551423907128
Q92759,0.000690325,0.295740741,2.22e-06,0.043741518,0.002965384,6.02e-05,0.000142383,0.773999475,0.1016042780748663,0.3391812865497076,0.1731179944283339
Q15653,0.00028081,0.301285107,1.88e-07,0.046821171,0.003101665,1.7e-05,0.000607001,0.77118519,0.0181159420289855,0.0904320987654321,0.2737423355629877
Q96P63,0.000339312,0.603171361,1.1e-06,0.019469673,0.002844361,4.45e-05,0.000157371,0.808767883,0.3719211822660098,0.0952380952380952,0.1431721871486638
P35222,0.001591257,0.590993215,0.000107635,0.262344712,0.003319005,0.002208106,0.002293114,0.926965597,0.0815904139433551,0.0294010500375013,0.1115434368151285
Q9Y3A2,0.000655224,0.476848626,3.55e-06,0.0525107,0.002976543,3.02e-05,0.00019484,0.81913752,0.0077922077922077,0.0553846153846153,0.2929942731669683
A5D8V7,0.000304211,0.590118341,1.73e-06,0.00986533,0.002497836,1.5e-05,0.000307247,0.72812992,0.04,0.0414634146341463,0.2500281436451649
Q9Y5B6,0.000456316,0.284444385,1.52e-06,0.030639942,0.002912659,8.16e-05,0.00019484,0.780237002,0.1411764705882353,0.2092307692307692,0.1538975876644708
Q9BQC6,0.001041338,0.308928271,3.01e-06,0.019782858,0.002698039,1.36e-05,0.000224815,0.742571296,0.4257753688647998,0.2666666666666666,0.1906297552735547
Q13033,0.000725426,0.314519244,9.98e-06,0.040505272,0.003033045,0.000158694,0.000659458,0.89087756,0.0364886303543098,0.1512539184952978,0.1051247090123046
Q9NPI6,0.000257409,0.299496289,5.68e-07,0.046194801,0.00302969,7.68e-05,0.000464618,0.849205288,0.0432900432900432,0.1110523532522475,0.1947516425083723
Q8IUD2,0.000748827,0.569855917,6.16e-06,0.043323938,0.003003651,6.58e-05,0.000607001,0.861622007,0.0347222222222222,0.0617283950617283,0.1417094190998009
Q9BVC6,0.000456316,0.602972793,1.17e-06,0.010543898,0.002705228,1.23e-05,0.00044963,0.847242761,0.2348178137651821,0.0508474576271186,0.0757105561302398
P11362,0.002866603,0.597575932,0.000129801,0.09306817,0.003170764,0.000193269,0.003612029,0.912486069,0.0141184342589494,0.0143028441783628,0.2126656985509107
Q9Y4W6,0.002293283,0.584275237,1.97e-05,0.069996868,0.003099578,8.94e-05,0.000824322,0.910707397,0.160081053698075,0.0707256046705588,0.1616548131824101
Q6ZMI0,0.000421215,0.305044648,2.76e-06,0.006002714,0.002523772,1.2e-06,0.000202334,0.790994634,0.0206349206349206,0.0512820512820512,0.1069412662090007
P07477,0.000245709,0.589741975,2.82e-06,0.025263597,0.002933276,4.25e-05,0.000149877,0.827358204,0.0428571428571428,0.0842105263157894,0.1524134626901425
O75323,0.000971135,0.590234939,2.33e-06,0.029387201,0.002914592,4.74e-05,0.000479606,0.891868597,0.1287099617984131,0.1240079365079365,0.1523169598553757
Q15848,0.000421215,0.300028377,2.96e-05,0.073233114,0.003089326,0.000148438,0.000472112,0.620956284,0.0238095238095238,0.0276497695852534,0.219632273617874
P56381,0.000351013,0.341540675,7.6e-07,0.038991544,0.002920587,7.12e-05,0.000134889,0.749278394,0.1816091954022988,0.1045751633986928,0.2298057287236524
P62277,0.00194227,0.554634665,3.36e-06,0.097452761,0.003122408,0.000141336,0.001034149,0.874644574,0.2933917488134355,0.1265206812652068,0.2320882065731257
Q13310,0.000900933,0.603940633,1.74e-05,0.066708425,0.003088439,5.18e-05,0.000786853,0.855452911,0.0874914559125085,0.0987179487179487,0.2423385698336893
P31431,0.000468017,0.589979046,3.61e-06,0.039617914,0.002961675,3.79e-05,0.000232309,0.786781723,0.073076923076923,0.0623655913978494,0.2628336827029037
P37837,0.000631823,0.551755481,5.65e-06,0.06827435,0.003041385,0.000136456,0.000239803,0.826516015,0.0552061495457721,0.0625,0.2078621583615862
Q9H9V9,0.000643523,0.278758914,1.32e-05,0.013727947,0.002663692,9.92e-06,0.000202334,0.745275531,0.0309764309764309,0.1139601139601139,0.1826546309465068
P42685,0.000409515,0.26084255,9.97e-07,0.065403487,0.003180039,0.000122703,0.000359704,0.798490071,0.042016806722689,0.0638297872340425,0.1680401541093707
Q9BRQ6,0.000608422,0.535934203,1.4e-06,0.020043846,0.002792828,9e-06,0.00025479,0.770700694,0.1334841628959276,0.1746880570409982,0.1624918407310705
P13727,0.003170814,0.313611443,7.01e-05,0.014563107,0.002886898,5.68e-06,0.000344716,0.725902273,0.0132021320213202,0.0183574879227053,0.1959980402774554
P62987,0.001579557,0.555551171,6.62e-05,0.104186241,0.002973998,0.000247424,0.000824322,0.841742185,0.0527363184079602,0.0376980817347789,0.1703708168216131
O15530,0.000432916,0.271596396,5.25e-06,0.049117862,0.003075711,3.02e-05,0.001019162,0.900194154,0.0495495495495495,0.0415032679738562,0.2622063445406652
Q6ZMZ0,0.000526519,0.301295738,1e-06,0.020043846,0.002883427,3.29e-05,0.000524569,0.7439552,0.0202020202020202,0.0091097308488612,0.1238169060052219
Q02543,0.0027613,0.529652345,1.91e-05,0.070988621,0.003044616,7.56e-05,0.001281446,0.87308809,0.247457627118644,0.1331957344341245,0.2862820845777604
Q96G46,0.000257409,0.59004423,2.25e-07,0.032310262,0.002911334,1.8e-05,0.000187346,0.724913097,0.0303030303030303,0.0066666666666666,0.2432151240909495
Q969R5,0.000877532,0.286496855,4.4e-06,0.028499843,0.002879316,5.38e-05,0.00093673,0.805679433,0.098018018018018,0.0624516129032258,0.226581980710421
Q6UVY6,0.000351013,0.228448475,1.8e-06,0.024689425,0.002944611,1.55e-05,0.000164864,0.726008206,0.032183908045977,0.0606060606060606,0.1183842763464363
Q9NQZ2,0.001029637,0.494891357,6.15e-06,0.045620628,0.002933842,4.75e-05,0.000397173,0.790843908,0.2672413793103448,0.0972423802612481,0.3201302224633749
O15182,0.000351013,0.296786001,3.24e-06,0.080749556,0.003178388,0.000477649,0.000277272,0.739809561,0.0183908045977011,0.036036036036036,0.1596739004090042
Q9UPN7,0.000936034,0.291648193,7.86e-06,0.035546508,0.00305337,6.58e-05,0.000681939,0.8632359,0.0281645569620253,0.0671550671550671,0.1690247905329532
P35611,0.000421215,0.604064859,1.62e-06,0.033458607,0.002995369,2.95e-05,0.000374692,0.869139639,0.2063492063492063,0.0555102040816326,0.1319471528861154
Q92896,0.000631823,0.30052766,8.22e-06,0.019365278,0.002830255,2.59e-05,0.000224815,0.760147932,0.037037037037037,0.0344827586206896,0.0919064617177824
P16298,0.000245709,0.271920526,1.96e-06,0.101419772,0.00320668,0.000177874,0.00019484,0.759467546,0.1095238095238095,0.0646153846153846,0.1436999808655857
P02746,0.000807329,0.281980921,2.32e-06,0.052040923,0.003042873,9.13e-05,0.000157371,0.767200927,0.021312872975277,0.0476190476190476,0.2055906675850845
Q9HCN8,0.002854903,0.590543755,4.09e-05,0.025263597,0.002911368,8.16e-05,0.000487099,0.793909824,0.0241179248465222,0.0240384615384615,0.1412145167085878
Q86TB9,0.000362713,0.544086837,1.11e-06,0.027716881,0.002833662,2.51e-05,0.000269778,0.811764025,0.0602150537634408,0.1333333333333333,0.2396688341683544
Q5EBL8,0.000245709,0.589949989,4.81e-07,0.022862512,0.002965822,2.26e-05,0.000239803,0.836231065,0.0238095238095238,0.094758064516129,0.1264955121574036
Q9C0E2,0.000772228,0.337681325,1.04e-05,0.018738908,0.002851679,3.41e-05,0.000314741,0.812346908,0.0149184149184149,0.0301974448315911,0.1284293739593221
Q96NC0,0.000397814,0.488592827,9.19e-07,0.03340641,0.002937531,3.06e-05,0.000487099,0.779663451,0.0855614973262032,0.0288461538461538,0.2445618153364632
P50402,0.004399359,0.603373614,2.95e-05,0.033980583,0.002936835,9.82e-06,0.002068299,0.917359571,0.1236879432624113,0.025296442687747,0.1639796762377407
Q6PHR2,0.000327612,0.299382528,2.18e-06,0.034502558,0.003032706,1.3e-05,0.000277272,0.841013549,0.0185185185185185,0.1606606606606606,0.1609040480447439
P19634,0.000854131,0.275763645,6.61e-06,0.041444827,0.003050417,3.03e-05,0.000299753,0.83861641,0.0768645357686453,0.0435897435897435,0.1907782517684652
Q15907,0.00083073,0.545317357,9.47e-06,0.081532519,0.003187561,0.000105865,0.000584519,0.887063094,0.0438631790744466,0.0256410256410256,0.1913486627059544
P49459,0.000503118,0.554234398,1.86e-06,0.096408811,0.003163995,0.000211646,0.000382186,0.733843051,0.0609080841638981,0.0298039215686274,0.1806859649421245
Q02413,0.00056162,0.603131766,2.33e-05,0.034398163,0.002997041,0.000258768,0.000502087,0.84819227,0.1914893617021276,0.094075079149706,0.1489684563975075
Q16539,0.000889232,0.543416306,3.89e-05,0.144691513,0.003241095,0.000340022,0.00089926,0.855188504,0.0112280701754385,0.0292717086834733,0.1751382464121547
Q96EP0,0.000631823,0.295959712,6.41e-06,0.029491596,0.002915912,1.67e-05,0.000509581,0.750189651,0.0188679245283018,0.0289727831431079,0.2335404506370426
P30049,0.001076439,0.53874911,7.13e-06,0.064202944,0.003021081,0.000104355,0.000554544,0.801333882,0.2498805542283803,0.0684931506849315,0.2176228938855702
P78332,0.000315911,0.298981396,2.99e-06,0.029491596,0.002918466,8.88e-05,0.000322235,0.807326311,0.0199430199430199,0.0553709856035437,0.1872528713989832
Q13574,0.000585021,0.312165183,2.29e-06,0.028656436,0.002948199,4.17e-05,0.000157371,0.754962204,0.0685714285714285,0.0571428571428571,0.1420897983061438
Q8IY37,0.000585021,0.535747109,1.1e-06,0.066499635,0.003065159,6.85e-05,0.000172358,0.818683067,0.3237742830712303,0.1897233201581027,0.2536141896483048
P52732,0.000479717,0.528427317,1.77e-06,0.091502244,0.003162876,0.000109015,0.000809334,0.900094416,0.0341463414634146,0.031325718241606,0.1860418017905378
A0FGR8,0.001158342,0.596428166,2.22e-06,0.024741622,0.002912075,6.04e-05,0.000457124,0.885012156,0.2535559678416821,0.0584699453551912,0.1080811054317089
O15360,0.000538219,0.30511466,1.34e-06,0.038521766,0.002951603,1.46e-05,0.000232309,0.718861601,0.038647342995169,0.1204301075268817,0.2846925755553349
Q13064,0.00026911,0.253213128,4.4e-06,0.018530118,0.002805773,1.76e-05,0.001423829,0.727017331,0.0592885375494071,0.0455583402951824,0.1448237447282565
Q9NX00,0.000573321,0.264085258,3.77e-06,0.015711452,0.002771907,1.77e-05,0.000187346,0.74296106,0.0204081632653061,0.1433333333333333,0.1443189368770764
Q9UQ74,0.000468017,0.28105757,1.55e-06,0.003549431,0.002439475,6.39e-08,0.000277272,0.714253563,0.032051282051282,0.021021021021021,0.1417910447761194
Q13563,0.000608422,0.298823794,2.9e-05,0.030744337,0.002897338,6.12e-05,0.000367198,0.750180808,0.0188536953242835,0.0085034013605442,0.1638832103299723
Q86Y91,0.000339312,0.281462972,1.21e-06,0.050057417,0.003060124,4.42e-05,0.000157371,0.760829539,0.0172413793103448,0.0476190476190476,0.2446768445732223
Q9H0U6,0.001883768,0.530159249,3.25e-06,0.023541079,0.00282184,5.01e-06,0.000397173,0.786107465,0.3464285714285714,0.1552975326560232,0.3643163340724316
O43422,0.000912633,0.307510792,6.77e-06,0.015085082,0.002739204,4.87e-06,0.000187346,0.743511906,0.2027972027972027,0.03,0.1083237216455209
Q13126,0.000362713,0.548019982,4.46e-06,0.044054703,0.003051739,9.66e-05,0.000164864,0.7754854,0.0688172043010752,0.0346320346320346,0.1486903577271424
P49815,0.000889232,0.409497452,4.29e-06,0.072867731,0.003103904,6.31e-05,0.000367198,0.753867371,0.0494172494172494,0.0790816326530612,0.2294841379876965
O75569,0.003416523,0.536155622,2.05e-05,0.028186658,0.002969173,2.2e-05,0.000509581,0.77805049,0.2186602645577366,0.0680421422300263,0.1567855424998282
P62273,0.000538219,0.590397177,7.37e-06,0.073963879,0.003074213,0.000128767,0.000554544,0.844611009,0.0946859903381642,0.1106997408367271,0.2628952709033567
Q92832,0.000257409,0.282611024,1.46e-06,0.0504228,0.003093344,0.00011916,0.000187346,0.768726996,0.0519480519480519,0.0466666666666666,0.2161211770132698
P30084,0.001579557,0.603479966,5.31e-06,0.074642447,0.003135075,0.000106498,0.000577025,0.846697919,0.1927031509121061,0.0560492139439507,0.1664081195221853
Q9NU22,0.000702025,0.590486524,7.23e-06,0.050266207,0.002980315,5.42e-05,0.000487099,0.901320384,0.0423728813559322,0.029326923076923,0.2081981334317783
Q2NKX8,0.000362713,0.417758466,3.33e-06,0.074433657,0.003117783,6.43e-05,0.00029226,0.837266183,0.0279569892473118,0.0553306342780027,0.244623901970916
Q9NZ01,0.001006236,0.603935536,2.42e-05,0.040139889,0.003013225,8.86e-05,0.000944223,0.896663274,0.1709986320109439,0.0487619047619047,0.1218946413090593
Q9Y5L4,0.000795629,0.603463334,6.67e-06,0.052562898,0.003008855,0.000150851,0.000846804,0.840770025,0.0724319578577699,0.0545195954487989,0.2556715318812053
Q8WUH2,0.000339312,0.308698256,3.13e-06,0.054598601,0.003068299,4.24e-05,0.000142383,0.81136297,0.0073891625615763,0.1812865497076023,0.1733082053299422
Q8WVT3,0.000772228,0.52644579,3.33e-06,0.011953231,0.002656107,9.35e-06,0.000202334,0.74201247,0.1697478991596638,0.1823361823361823,0.1316938634796598
Q9UL15,0.001275346,0.590622853,6.61e-06,0.022758117,0.002895044,2.42e-06,0.000696927,0.840837142,0.0424736663268773,0.0329593267882187,0.1446061372983233
P49840,0.000315911,0.498489207,4.11e-06,0.095364861,0.003234782,0.000200762,0.001034149,0.865660748,0.0427350427350427,0.0276942893945899,0.174599577590853
Q96AE4,0.000713726,0.603661633,0.000320466,0.06028813,0.003048364,6.47e-05,0.000517075,0.899628914,0.0579234972677595,0.047314578005115,0.2509592083248929
P24752,0.001591257,0.603856079,3.29e-05,0.047865122,0.002996469,3.06e-05,0.000314741,0.835975202,0.1627450980392157,0.0940766550522648,0.2275790145385798
Q6DD88,0.00084243,0.555416919,3.89e-06,0.027560288,0.002964755,1.03e-05,0.000614495,0.869924785,0.0168231611893583,0.0340258958145137,0.1342792248864355
O14966,0.000737127,0.30916318,4.99e-06,0.030431151,0.002911877,2.14e-05,0.00019484,0.82234217,0.0491551459293394,0.0676923076923076,0.1778925217944864
Q16394,0.000514819,0.385520078,1.62e-06,0.030222361,0.002960645,2.96e-05,0.000224815,0.701351321,0.0443974630021141,0.0160919540229885,0.1245614978694922
O43815,0.000666924,0.311388627,1.03e-05,0.046768974,0.003063084,0.000138221,0.000689433,0.856328727,0.1171679197994987,0.1428571428571428,0.122538407821229
Q1ED39,0.001708262,0.603996776,1.97e-06,0.009186763,0.002667559,1.47e-07,0.000524569,0.81131556,0.2955125177137458,0.2008281573498964,0.1567532467532467
Q99616,0.000198907,0.525297307,8.21e-08,0.017747155,0.002742846,1.27e-06,0.000134889,0.653055293,0.7352941176470589,0.6078431372549019,0.5347388512927295
O00165,0.003018709,0.603571149,0.0002572,0.030744337,0.002973985,1.88e-05,0.00128894,0.871806276,0.0380659367176424,0.0290357677138582,0.1415289375512514
O75376,0.000783928,0.312254304,6.28e-06,0.100949995,0.003173909,0.000184618,0.001243977,0.841622049,0.0628930817610062,0.0465133260313983,0.1650589473312536
