Interactor_A,Interactor_B,Detection_Method,Interactor_A_Taxid,Interactor_B_Taxid,Interaction_Type,Reference,Confidence_Value,Original_ID_A,Original_ID_B,database
"""CHEBI",Q9PTG8,MI:0096,-2,8355,MI:0914,MI:0471,0.35,"chebi:""CHEBI:50210""",uniprotkb:Q9PTG8,IntAct
Q9PTG8,P48597,MI:0010,8355,8355,MI:0915,MI:0471,0.66,uniprotkb:Q9PTG8,uniprotkb:P48597,IntAct
Q9PTG8,Q91572,MI:0010,8355,8355,MI:0915,MI:0471,0.57,uniprotkb:Q9PTG8,uniprotkb:Q91572,IntAct
P36006,P38328,MI:0018,559292,559292,MI:0915,MI:0471,0.51,uniprotkb:P36006,uniprotkb:P38328,IntAct
P37370,P36006,MI:0018,559292,559292,MI:0915,MI:0471,0.77,uniprotkb:P37370,uniprotkb:P36006,IntAct
P36006,P33204,MI:0018,559292,559292,MI:0915,MI:0471,0.37,uniprotkb:P36006,uniprotkb:P33204,IntAct
Q04439,P33204,MI:0018,559292,559292,MI:0915,MI:0471,0.55,uniprotkb:Q04439,uniprotkb:P33204,IntAct
P38328,Q04439,MI:0018,559292,559292,MI:0915,MI:0471,0.68,uniprotkb:P38328,uniprotkb:Q04439,IntAct
P37370,Q04439,MI:0018,559292,559292,MI:0915,MI:0471,0.94,uniprotkb:P37370,uniprotkb:Q04439,IntAct
P36006,P38328,MI:0096,559292,559292,MI:0915,MI:0471,0.51,uniprotkb:P36006,uniprotkb:P38328,IntAct
P37370,P36006,MI:0096,559292,559292,MI:0915,MI:0471,0.77,uniprotkb:P37370,uniprotkb:P36006,IntAct
P36006,P37370,MI:0096,559292,559292,MI:0915,MI:0471,0.77,uniprotkb:P36006,uniprotkb:P37370,IntAct
Q12446,P36006,MI:0096,559292,559292,MI:0915,MI:0471,0.75,uniprotkb:Q12446,uniprotkb:P36006,IntAct
P25343,P39743,MI:0019,559292,559292,MI:0915,MI:0471,0.95,uniprotkb:P25343,uniprotkb:P39743,IntAct
P39743,P25343,MI:0018,559292,559292,MI:0915,MI:0471,0.95,uniprotkb:P39743,uniprotkb:P25343,IntAct
P17157,P38634,MI:0096,559292,559292,MI:0217,MI:0471,0.44,uniprotkb:P17157,uniprotkb:P38634,IntAct
P42566,Q15811,MI:0006,9606,9606,MI:0915,MI:0471,0.56,uniprotkb:P42566,uniprotkb:Q15811,IntAct
Q9Z0R4,Q60902,MI:0018,10090,10090,MI:0915,MI:0471,0.37,uniprotkb:Q9Z0R4,uniprotkb:Q60902,IntAct
P42567,Q9Z0R4,MI:0018,10090,10090,MI:0915,MI:0471,0.44,uniprotkb:P42567,uniprotkb:Q9Z0R4,IntAct
P39054,Q9Z0R4,MI:0018,10090,10090,MI:0915,MI:0471,0.37,uniprotkb:P39054,uniprotkb:Q9Z0R4,IntAct
P39053,Q9Z0R4,MI:0018,10090,10090,MI:0915,MI:0471,0.44,uniprotkb:P39053,uniprotkb:Q9Z0R4,IntAct
Q9Z0R4,P39053,MI:0416,10090,10090,MI:0403,MI:0471,0.44,uniprotkb:Q9Z0R4,uniprotkb:P39053,IntAct
P42567,Q9Z0R4,MI:0416,10090,10090,MI:0403,MI:0471,0.44,uniprotkb:P42567,uniprotkb:Q9Z0R4,IntAct
P42566,Q15811,MI:0006,9606,9606,MI:0915,MI:0471,0.56,uniprotkb:P42566,uniprotkb:Q15811,IntAct
Q9WVE9,E9PSY8,MI:0006,10116,10116,MI:0915,MI:0471,0.4,uniprotkb:Q9WVE9,uniprotkb:E9PSY8,IntAct
F1PHV6,A0A8I3PJA6,MI:0006,9615,9615,MI:0915,MI:0471,0.4,uniprotkb:F1PHV6,uniprotkb:A0A8I3PJA6,IntAct
P05952,Q05962,MI:0049,11685,10116,MI:0407,MI:0471,0.64,uniprotkb:P05952,uniprotkb:Q05962,IntAct
Q13363,P03255,MI:0011,9606,28285,MI:0915,MI:0471,0.59,uniprotkb:Q13363,uniprotkb:P03255,IntAct
P03255,Q13363,MI:0019,28285,9606,MI:0915,MI:0471,0.59,uniprotkb:P03255,uniprotkb:Q13363,IntAct
Q13363,P03255,MI:0096,9606,28285,MI:0407,MI:0471,0.59,uniprotkb:Q13363,uniprotkb:P03255,IntAct
P42566,P49757,MI:0019,9606,9606,MI:0915,MI:0471,0.75,uniprotkb:P42566,uniprotkb:P49757,IntAct
P42566,P49757,MI:0096,9606,9606,MI:0407,MI:0471,0.75,uniprotkb:P42566,uniprotkb:P49757,IntAct
P52594,P42566,MI:0096,9606,9606,MI:0915,MI:0471,0.66,uniprotkb:P52594,uniprotkb:P42566,IntAct
P52594,P42566,MI:0006,9606,9606,MI:0915,MI:0471,0.66,uniprotkb:P52594,uniprotkb:P42566,IntAct
Q08999,Q99708,MI:0018,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:Q08999,uniprotkb:Q99708,IntAct
Q08999,Q99708,MI:0019,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:Q08999,uniprotkb:Q99708,IntAct
P14003,O46036,MI:0096,7227,7227,MI:0407,MI:0471,0.79,uniprotkb:P14003,uniprotkb:O46036,IntAct
P14003,P16371,MI:0096,7227,7227,MI:0407,MI:0471,0.82,uniprotkb:P14003,uniprotkb:P16371,IntAct
Q13363,Q99708,MI:0018,9606,9606,MI:0915,MI:0471,0.69,uniprotkb:Q13363,uniprotkb:Q99708,IntAct
Q99708,Q13363,MI:0019,9606,9606,MI:0915,MI:0471,0.69,uniprotkb:Q99708,uniprotkb:Q13363,IntAct
Q13363,Q99708,MI:0096,9606,9606,MI:0407,MI:0471,0.69,uniprotkb:Q13363,uniprotkb:Q99708,IntAct
P25962,P12931,MI:0096,10090,9606,MI:0407,MI:0471,0.54,uniprotkb:P25962,uniprotkb:P12931,IntAct
P25962,P12931,MI:0019,10090,9606,MI:0915,MI:0471,0.54,uniprotkb:P25962,uniprotkb:P12931,IntAct
P05952,P04326,MI:0096,11685,11679,MI:0407,MI:0471,0.44,uniprotkb:P05952,uniprotkb:P04326,IntAct
P49768,O75369,MI:0018,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:P49768,uniprotkb:O75369,IntAct
P49810,O75369,MI:0018,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:P49810,uniprotkb:O75369,IntAct
P49810,P21333,MI:0018,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:P49810,uniprotkb:P21333,IntAct
P21333,P49768,MI:0018,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:P21333,uniprotkb:P49768,IntAct
P49768,O75369,MI:0019,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:P49768,uniprotkb:O75369,IntAct
O75369,P49810,MI:0019,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:O75369,uniprotkb:P49810,IntAct
P21333,P49768,MI:0019,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:P21333,uniprotkb:P49768,IntAct
P49810,P21333,MI:0019,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:P49810,uniprotkb:P21333,IntAct
Q96288-1,P43254,MI:0018,3702,3702,MI:0915,MI:0471,0.37,uniprotkb:Q96288-1,uniprotkb:P43254,IntAct
Q9SID1,P43254,MI:0018,3702,3702,MI:0915,MI:0471,0.37,uniprotkb:Q9SID1,uniprotkb:P43254,IntAct
O24646,P43254,MI:0018,3702,3702,MI:0915,MI:0471,0.82,uniprotkb:O24646,uniprotkb:P43254,IntAct
P43254,Q96288-1,MI:0018,3702,3702,MI:0915,MI:0471,0.37,uniprotkb:P43254,uniprotkb:Q96288-1,IntAct
P43254,Q9SID1,MI:0018,3702,3702,MI:0915,MI:0471,0.37,uniprotkb:P43254,uniprotkb:Q9SID1,IntAct
P43254,Q9SID1,MI:0018,3702,3702,MI:0915,MI:0471,0.37,uniprotkb:P43254,uniprotkb:Q9SID1,IntAct
O24646,P43254,MI:0018,3702,3702,MI:0915,MI:0471,0.82,uniprotkb:O24646,uniprotkb:P43254,IntAct
O24646,P43254,MI:0018,3702,3702,MI:0915,MI:0471,0.82,uniprotkb:O24646,uniprotkb:P43254,IntAct
Q4AE16,P19793,MI:0096,10407,9606,MI:0407,MI:0471,0.44,uniprotkb:Q4AE16,uniprotkb:P19793,IntAct
P46935,Q60760,MI:0018,10090,10090,MI:0915,MI:0471,0.58,uniprotkb:P46935,uniprotkb:Q60760,IntAct
Q60760,P46935,MI:0018,10090,10090,MI:0915,MI:0471,0.58,uniprotkb:Q60760,uniprotkb:P46935,IntAct
P46935,Q60760,MI:0018,10090,10090,MI:0915,MI:0471,0.58,uniprotkb:P46935,uniprotkb:Q60760,IntAct
P46935,Q60760,MI:0018,10090,10090,MI:0915,MI:0471,0.58,uniprotkb:P46935,uniprotkb:Q60760,IntAct
P46935,Q60760,MI:0006,10090,10090,MI:0915,MI:0471,0.58,uniprotkb:P46935,uniprotkb:Q60760,IntAct
P46935,Q60760,MI:0007,10090,10090,MI:0915,MI:0471,0.58,uniprotkb:P46935,uniprotkb:Q60760,IntAct
P46935,Q60760,MI:0007,10090,10090,MI:0915,MI:0471,0.58,uniprotkb:P46935,uniprotkb:Q60760,IntAct
Q07817,P49810,MI:0018,9606,9606,MI:0915,MI:0471,0.54,uniprotkb:Q07817,uniprotkb:P49810,IntAct
P49768,Q07817,MI:0018,9606,9606,MI:0915,MI:0471,0.37,uniprotkb:P49768,uniprotkb:Q07817,IntAct
P49810,Q07817,MI:0019,9606,9606,MI:0915,MI:0471,0.54,uniprotkb:P49810,uniprotkb:Q07817,IntAct
Q07817,P49810,MI:0416,9606,9606,MI:0403,MI:0471,0.54,uniprotkb:Q07817,uniprotkb:P49810,IntAct
P84024,Q9WVQ1,MI:0019,9823,10090,MI:0915,MI:0471,0.51,uniprotkb:P84024,uniprotkb:Q9WVQ1,IntAct
Q9WVQ1,P27037,MI:0019,10090,9606,MI:0915,MI:0471,0.51,uniprotkb:Q9WVQ1,uniprotkb:P27037,IntAct
P84024,Q9WVQ1,MI:0011,9823,10090,MI:0915,MI:0471,0.51,uniprotkb:P84024,uniprotkb:Q9WVQ1,IntAct
Q9WVQ1,P27037,MI:0018,10090,9606,MI:0915,MI:0471,0.51,uniprotkb:Q9WVQ1,uniprotkb:P27037,IntAct
P38444,O88382,MI:0416,10116,10116,MI:0403,MI:0471,0.27,uniprotkb:P38444,uniprotkb:O88382,IntAct
P38444,P84025,MI:0416,10116,10116,MI:0403,MI:0471,0.27,uniprotkb:P38444,uniprotkb:P84025,IntAct
P30626,P49810,MI:0049,9606,9606,MI:0407,MI:0471,0.54,uniprotkb:P30626,uniprotkb:P49810,IntAct
P49810,P30626,MI:0019,9606,9606,MI:0915,MI:0471,0.54,uniprotkb:P49810,uniprotkb:P30626,IntAct
Q9UMX0,P49768,MI:0096,9606,9606,MI:0407,MI:0471,0.56,uniprotkb:Q9UMX0,uniprotkb:P49768,IntAct
Q9UMX0,P49810,MI:0096,9606,9606,MI:0407,MI:0471,0.56,uniprotkb:Q9UMX0,uniprotkb:P49810,IntAct
P49768,Q9UMX0,MI:0018,9606,9606,MI:0915,MI:0471,0.56,uniprotkb:P49768,uniprotkb:Q9UMX0,IntAct
P49810,Q9UMX0,MI:0018,9606,9606,MI:0915,MI:0471,0.56,uniprotkb:P49810,uniprotkb:Q9UMX0,IntAct
P49768,Q9UMX0,MI:0416,9606,9606,MI:0403,MI:0471,0.56,uniprotkb:P49768,uniprotkb:Q9UMX0,IntAct
P49810,Q9UMX0,MI:0416,9606,9606,MI:0403,MI:0471,0.56,uniprotkb:P49810,uniprotkb:Q9UMX0,IntAct
P62493,P49810,MI:0018,9986,9606,MI:0915,MI:0471,0.51,uniprotkb:P62493,uniprotkb:P49810,IntAct
P62493,P49768,MI:0018,9986,9606,MI:0915,MI:0471,0.51,uniprotkb:P62493,uniprotkb:P49768,IntAct
P62493,P49768,MI:0019,9986,9606,MI:0915,MI:0471,0.51,uniprotkb:P62493,uniprotkb:P49768,IntAct
P62493,P49810,MI:0019,9986,9606,MI:0915,MI:0471,0.51,uniprotkb:P62493,uniprotkb:P49810,IntAct
O09528,P01730,MI:0019,11676,9606,MI:0915,MI:0471,0.4,uniprotkb:O09528,uniprotkb:P01730,IntAct
P69700,P01730,MI:0019,11707,9606,MI:0915,MI:0471,0.4,uniprotkb:P69700,uniprotkb:P01730,IntAct
P69700,Q9Y297,MI:0019,11707,9606,MI:0915,MI:0471,0.59,uniprotkb:P69700,uniprotkb:Q9Y297,IntAct
P69700,Q9Y297,MI:0096,11707,9606,MI:0407,MI:0471,0.59,uniprotkb:P69700,uniprotkb:Q9Y297,IntAct
Q9Y297,P63208,MI:0096,9606,9606,MI:0407,MI:0471,0.95,uniprotkb:Q9Y297,uniprotkb:P63208,IntAct
O09528,Q9Y297,MI:0018,11676,9606,MI:0915,MI:0471,0.37,uniprotkb:O09528,uniprotkb:Q9Y297,IntAct
P69700,Q9Y297,MI:0018,11707,9606,MI:0915,MI:0471,0.59,uniprotkb:P69700,uniprotkb:Q9Y297,IntAct
P63208,Q9Y297,MI:0018,9606,9606,MI:0915,MI:0471,0.95,uniprotkb:P63208,uniprotkb:Q9Y297,IntAct
P22216,P14737,MI:0096,559292,559292,MI:0407,MI:0471,0.95,uniprotkb:P22216,uniprotkb:P14737,IntAct
P11940,O43432,MI:0096,9606,9606,MI:0407,MI:0471,0.54,uniprotkb:P11940,uniprotkb:O43432,IntAct
Q04637,P11940,MI:0096,9606,9606,MI:0407,MI:0471,0.84,uniprotkb:Q04637,uniprotkb:P11940,IntAct
P11940,O43432,MI:0019,9606,9606,MI:0915,MI:0471,0.54,uniprotkb:P11940,uniprotkb:O43432,IntAct
P11940,Q04637,MI:0019,9606,9606,MI:0915,MI:0471,0.84,uniprotkb:P11940,uniprotkb:Q04637,IntAct
Q15583,Q13363,MI:0018,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:Q15583,uniprotkb:Q13363,IntAct
Q13363,Q15583,MI:0019,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:Q13363,uniprotkb:Q15583,IntAct
P49810,Q99828,MI:0096,9606,9606,MI:0407,MI:0471,0.56,uniprotkb:P49810,uniprotkb:Q99828,IntAct
Q99828,P49810,MI:0018,9606,9606,MI:0915,MI:0471,0.56,uniprotkb:Q99828,uniprotkb:P49810,IntAct
P49810,Q99828,MI:0416,9606,9606,MI:0403,MI:0471,0.56,uniprotkb:P49810,uniprotkb:Q99828,IntAct
P49768,Q99569,MI:0096,9606,9606,MI:0407,MI:0471,0.59,uniprotkb:P49768,uniprotkb:Q99569,IntAct
Q99569,P49768,MI:0019,9606,9606,MI:0915,MI:0471,0.59,uniprotkb:Q99569,uniprotkb:P49768,IntAct
Q99569,P49768,MI:0018,9606,9606,MI:0915,MI:0471,0.59,uniprotkb:Q99569,uniprotkb:P49768,IntAct
Q99459,Q12972,MI:0018,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:Q99459,uniprotkb:Q12972,IntAct
Q12972,Q99459,MI:0019,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:Q12972,uniprotkb:Q99459,IntAct
Q9NS87,P46013,MI:0096,9606,9606,MI:0407,MI:0471,0.53,uniprotkb:Q9NS87,uniprotkb:P46013,IntAct
P46013,Q9NS87,MI:0018,9606,9606,MI:0915,MI:0471,0.53,uniprotkb:P46013,uniprotkb:Q9NS87,IntAct
P46013,Q9NS87,MI:0018,9606,9606,MI:0915,MI:0471,0.53,uniprotkb:P46013,uniprotkb:Q9NS87,IntAct
Q9NS87,P46013,MI:0096,9606,9606,MI:0407,MI:0471,0.53,uniprotkb:Q9NS87,uniprotkb:P46013,IntAct
P03372,P38398,MI:0019,9606,9606,MI:0915,MI:0471,0.81,uniprotkb:P03372,uniprotkb:P38398,IntAct
P38398,P03372,MI:0096,9606,9606,MI:0407,MI:0471,0.81,uniprotkb:P38398,uniprotkb:P03372,IntAct
P06931,P49023,MI:0019,337052,9606,MI:0915,MI:0471,0.74,uniprotkb:P06931,uniprotkb:P49023,IntAct
Q9UBN4,Q14571,MI:0018,9606,9606,MI:0915,MI:0471,0.53,uniprotkb:Q9UBN4,uniprotkb:Q14571,IntAct
Q9UBN4,Q14571,MI:0096,9606,9606,MI:0407,MI:0471,0.53,uniprotkb:Q9UBN4,uniprotkb:Q14571,IntAct
P08107,P27695,MI:0096,9606,9606,MI:0407,MI:0471,0.7,uniprotkb:P08107,uniprotkb:P27695,IntAct
P08107,P27695,MI:0019,9606,9606,MI:0915,MI:0471,0.7,uniprotkb:P08107,uniprotkb:P27695,IntAct
P09119,P29469,MI:0018,559292,559292,MI:0915,MI:0471,0.67,uniprotkb:P09119,uniprotkb:P29469,IntAct
Q14185,O43639,MI:0018,9606,9606,MI:0915,MI:0471,0.59,uniprotkb:Q14185,uniprotkb:O43639,IntAct
O43639,Q14185,MI:0019,9606,9606,MI:0915,MI:0471,0.59,uniprotkb:O43639,uniprotkb:Q14185,IntAct
Q14185,O43639,MI:0096,9606,9606,MI:0407,MI:0471,0.59,uniprotkb:Q14185,uniprotkb:O43639,IntAct
O15350,P63166,MI:0018,9606,10090,MI:0915,MI:0471,0.37,uniprotkb:O15350,uniprotkb:P63166,IntAct
P05556,Q14192,MI:0018,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:P05556,uniprotkb:Q14192,IntAct
Q14192,Q14192,MI:0018,9606,9606,MI:0915,MI:0471,0.68,uniprotkb:Q14192,uniprotkb:Q14192,IntAct
Q9UBZ9,Q14192,MI:0018,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:Q9UBZ9,uniprotkb:Q14192,IntAct
Q14192,Q13683,MI:0018,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:Q14192,uniprotkb:Q13683,IntAct
P26006-1,Q14192,MI:0018,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:P26006-1,uniprotkb:Q14192,IntAct
P05556,Q14192,MI:0019,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:P05556,uniprotkb:Q14192,IntAct
P26006-1,Q14192,MI:0019,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:P26006-1,uniprotkb:Q14192,IntAct
Q14192,Q14192,MI:0019,9606,9606,MI:0915,MI:0471,0.68,uniprotkb:Q14192,uniprotkb:Q14192,IntAct
Q14192,Q13683,MI:0019,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:Q14192,uniprotkb:Q13683,IntAct
Q9UBZ9,Q14192,MI:0019,9606,9606,MI:0915,MI:0471,0.51,uniprotkb:Q9UBZ9,uniprotkb:Q14192,IntAct
P23708,P08047,MI:0018,10090,9606,MI:0915,MI:0471,0.49,uniprotkb:P23708,uniprotkb:P08047,IntAct
P23708,P08047,MI:0010,10090,9606,MI:0915,MI:0471,0.49,uniprotkb:P23708,uniprotkb:P08047,IntAct
P23708,P08047,MI:0010,10090,9606,MI:0915,MI:0471,0.49,uniprotkb:P23708,uniprotkb:P08047,IntAct
P23708,P08047,MI:0010,10090,9606,MI:0915,MI:0471,0.49,uniprotkb:P23708,uniprotkb:P08047,IntAct
P23708,P08047,MI:0010,10090,9606,MI:0915,MI:0471,0.49,uniprotkb:P23708,uniprotkb:P08047,IntAct
P08047,P23708,MI:0010,9606,10090,MI:0915,MI:0471,0.49,uniprotkb:P08047,uniprotkb:P23708,IntAct
P23708,P08047,MI:0010,10090,9606,MI:0915,MI:0471,0.49,uniprotkb:P23708,uniprotkb:P08047,IntAct
P08047,P23708,MI:0010,9606,10090,MI:0915,MI:0471,0.49,uniprotkb:P08047,uniprotkb:P23708,IntAct
P23708,P08047,MI:0010,10090,9606,MI:0915,MI:0471,0.49,uniprotkb:P23708,uniprotkb:P08047,IntAct
P23708,P08047,MI:0010,10090,9606,MI:0915,MI:0471,0.49,uniprotkb:P23708,uniprotkb:P08047,IntAct
P23708,P08047,MI:0010,10090,9606,MI:0915,MI:0471,0.49,uniprotkb:P23708,uniprotkb:P08047,IntAct
P08047,P23708,MI:0010,9606,10090,MI:0915,MI:0471,0.49,uniprotkb:P08047,uniprotkb:P23708,IntAct
P23708,P08047,MI:0010,10090,9606,MI:0915,MI:0471,0.49,uniprotkb:P23708,uniprotkb:P08047,IntAct
P08047,P23708,MI:0010,9606,10090,MI:0915,MI:0471,0.49,uniprotkb:P08047,uniprotkb:P23708,IntAct
P08047,P23708,MI:0010,9606,10090,MI:0915,MI:0471,0.49,uniprotkb:P08047,uniprotkb:P23708,IntAct
P08047,P23708,MI:0010,9606,10090,MI:0915,MI:0471,0.49,uniprotkb:P08047,uniprotkb:P23708,IntAct
P08047,P23708,MI:0010,9606,10090,MI:0915,MI:0471,0.49,uniprotkb:P08047,uniprotkb:P23708,IntAct
P23708,P08047,MI:0010,10090,9606,MI:0915,MI:0471,0.49,uniprotkb:P23708,uniprotkb:P08047,IntAct
P08047,P08047,MI:0096,9606,9606,MI:0915,MI:0471,0.57,uniprotkb:P08047,uniprotkb:P08047,IntAct
P08047,P18576,MI:0096,9606,10116,MI:0915,MI:0471,0.4,uniprotkb:P08047,uniprotkb:P18576,IntAct
Q01714,P18576,MI:0006,10116,10116,MI:0915,MI:0471,0.4,uniprotkb:Q01714,uniprotkb:P18576,IntAct
P18576,Q01714,MI:0006,10116,10116,MI:0915,MI:0471,0.4,uniprotkb:P18576,uniprotkb:Q01714,IntAct
P08151,P46684,MI:0007,9606,10090,MI:0915,MI:0471,0.52,uniprotkb:P08151,uniprotkb:P46684,IntAct
Q8K0K3,P46684,MI:0007,10090,10090,MI:0915,MI:0471,0.52,uniprotkb:Q8K0K3,uniprotkb:P46684,IntAct
P10071,P46684,MI:0007,9606,10090,MI:0915,MI:0471,0.52,uniprotkb:P10071,uniprotkb:P46684,IntAct
P08151,Q62520,MI:0007,9606,10090,MI:0915,MI:0471,0.4,uniprotkb:P08151,uniprotkb:Q62520,IntAct
Q8K0K3,Q62520,MI:0007,10090,10090,MI:0915,MI:0471,0.4,uniprotkb:Q8K0K3,uniprotkb:Q62520,IntAct
Q62520,P10071,MI:0007,10090,9606,MI:0915,MI:0471,0.52,uniprotkb:Q62520,uniprotkb:P10071,IntAct
P10071,P46684,MI:0096,9606,10090,MI:0915,MI:0471,0.52,uniprotkb:P10071,uniprotkb:P46684,IntAct
P10071,Q62520,MI:0096,9606,10090,MI:0915,MI:0471,0.52,uniprotkb:P10071,uniprotkb:Q62520,IntAct
P10071,Q62521,MI:0096,9606,10090,MI:0915,MI:0471,0.4,uniprotkb:P10071,uniprotkb:Q62521,IntAct
P08151,P46684,MI:0096,9606,10090,MI:0915,MI:0471,0.52,uniprotkb:P08151,uniprotkb:P46684,IntAct
Q8K0K3,P46684,MI:0096,10090,10090,MI:0915,MI:0471,0.52,uniprotkb:Q8K0K3,uniprotkb:P46684,IntAct
Q78DX7,P29351,MI:0019,10090,10090,MI:0915,MI:0471,0.59,uniprotkb:Q78DX7,uniprotkb:P29351,IntAct
Q78DX7,P29351,MI:0018,10090,10090,MI:0915,MI:0471,0.59,uniprotkb:Q78DX7,uniprotkb:P29351,IntAct
Q78DX7,P29351,MI:0096,10090,10090,MI:0203,MI:0471,0.59,uniprotkb:Q78DX7,uniprotkb:P29351,IntAct
Q78DX7,P29350,MI:0018,10090,9606,MI:0915,MI:0471,0.37,uniprotkb:Q78DX7,uniprotkb:P29350,IntAct
P08922,P29350,MI:0096,9606,9606,MI:0914,MI:0471,0.64,uniprotkb:P08922,uniprotkb:P29350,IntAct
P08922,P29350,MI:0019,9606,9606,MI:0914,MI:0471,0.64,uniprotkb:P08922,uniprotkb:P29350,IntAct
P33767,P53622,MI:0096,559292,559292,MI:0914,MI:0471,0.72,uniprotkb:P33767,uniprotkb:P53622,IntAct
P33767,P43621,MI:0096,559292,559292,MI:0914,MI:0471,0.35,uniprotkb:P33767,uniprotkb:P43621,IntAct
P33767,P40509,MI:0096,559292,559292,MI:0914,MI:0471,0.53,uniprotkb:P33767,uniprotkb:P40509,IntAct
P53622,P41811,MI:0018,559292,559292,MI:0915,MI:0471,0.9,uniprotkb:P53622,uniprotkb:P41811,IntAct
P53622,P40509,MI:0018,559292,559292,MI:0915,MI:0471,0.94,uniprotkb:P53622,uniprotkb:P40509,IntAct
P40509,P41811,MI:0018,559292,559292,MI:0915,MI:0471,0.81,uniprotkb:P40509,uniprotkb:P41811,IntAct
P41811,P53622,MI:0018,559292,559292,MI:0915,MI:0471,0.9,uniprotkb:P41811,uniprotkb:P53622,IntAct
P53622,P41811,MI:0018,559292,559292,MI:0915,MI:0471,0.9,uniprotkb:P53622,uniprotkb:P41811,IntAct
P53622,P41811,MI:0018,559292,559292,MI:0915,MI:0471,0.9,uniprotkb:P53622,uniprotkb:P41811,IntAct
P41810,P43621,MI:0018,559292,559292,MI:0915,MI:0471,0.68,uniprotkb:P41810,uniprotkb:P43621,IntAct
P53622,P41810,MI:0018,559292,559292,MI:0915,MI:0471,0.86,uniprotkb:P53622,uniprotkb:P41810,IntAct
P41811,P41810,MI:0018,559292,559292,MI:0915,MI:0471,0.75,uniprotkb:P41811,uniprotkb:P41810,IntAct
P32074,P40509,MI:0018,559292,559292,MI:0915,MI:0471,0.68,uniprotkb:P32074,uniprotkb:P40509,IntAct
P41810,P84077,MI:0018,559292,9606,MI:0915,MI:0471,0.37,uniprotkb:P41810,uniprotkb:P84077,IntAct
P41810,P84077,MI:0018,559292,9606,MI:0915,MI:0471,0.37,uniprotkb:P41810,uniprotkb:P84077,IntAct
P84077,P40509,MI:0018,9606,559292,MI:0915,MI:0471,0.37,uniprotkb:P84077,uniprotkb:P40509,IntAct
P40509,P84077,MI:0018,559292,9606,MI:0915,MI:0471,0.37,uniprotkb:P40509,uniprotkb:P84077,IntAct
P41811,P38682,MI:0018,559292,559292,MI:0915,MI:0471,0.55,uniprotkb:P41811,uniprotkb:P38682,IntAct
P38682,P32074,MI:0018,559292,559292,MI:0915,MI:0471,0.55,uniprotkb:P38682,uniprotkb:P32074,IntAct
P38682,P84077,MI:0018,559292,9606,MI:0915,MI:0471,0.37,uniprotkb:P38682,uniprotkb:P84077,IntAct
P38682,P84077,MI:0018,559292,9606,MI:0915,MI:0471,0.37,uniprotkb:P38682,uniprotkb:P84077,IntAct
P35197,P84077,MI:0018,559292,9606,MI:0915,MI:0471,0.37,uniprotkb:P35197,uniprotkb:P84077,IntAct
P35197,P84077,MI:0018,559292,9606,MI:0915,MI:0471,0.37,uniprotkb:P35197,uniprotkb:P84077,IntAct
Q27954,P35605,MI:0018,9913,9913,MI:0915,MI:0471,0.68,uniprotkb:Q27954,uniprotkb:P35605,IntAct
P41811,P32074,MI:0018,559292,559292,MI:0915,MI:0471,0.75,uniprotkb:P41811,uniprotkb:P32074,IntAct
P32074,P53600,MI:0018,559292,559292,MI:0915,MI:0471,0.55,uniprotkb:P32074,uniprotkb:P53600,IntAct
P53622,P41811,MI:0071,559292,559292,MI:0915,MI:0471,0.9,uniprotkb:P53622,uniprotkb:P41811,IntAct
P53622,P41810,MI:0071,559292,559292,MI:0915,MI:0471,0.86,uniprotkb:P53622,uniprotkb:P41810,IntAct
P53622,P43621,MI:0071,559292,559292,MI:0915,MI:0471,0.84,uniprotkb:P53622,uniprotkb:P43621,IntAct
P53622,P40509,MI:0071,559292,559292,MI:0915,MI:0471,0.94,uniprotkb:P53622,uniprotkb:P40509,IntAct
P53622,P32074,MI:0071,559292,559292,MI:0915,MI:0471,0.84,uniprotkb:P53622,uniprotkb:P32074,IntAct
P10665,P26696,MI:0018,8355,8355,MI:0915,MI:0471,0.51,uniprotkb:P10665,uniprotkb:P26696,IntAct
P26696,P10665,MI:0019,8355,8355,MI:0915,MI:0471,0.51,uniprotkb:P26696,uniprotkb:P10665,IntAct
